county_fips,county_name,cases,population,cases_per_100k,cases_per_100k_double
0500000US22125,West Feliciana Parish,"261.0","15568.0","1676.5159301130525",1676.51593
0500000US22127,Winn Parish,"287.0","13904.0","2064.1542002301494",2064.15420
0500000US23001,Androscoggin County,"501.0","108277.0","462.70214357619807",462.70214
0500000US23003,Aroostook County,"24.0","67055.0","35.791514428454256",35.79151
0500000US23005,Cumberland County,"1872.0","295003.0","634.5698179340549",634.56982
0500000US23007,Franklin County,"42.0","30199.0","139.07745289579125",139.07745
0500000US23009,Hancock County,"18.0","54987.0","32.735010093294775",32.73501
0500000US23011,Kennebec County,"146.0","122302.0","119.37662507563245",119.37663
0500000US23013,Knox County,"25.0","39772.0","62.85829226591572",62.85829
0500000US23015,Lincoln County,"26.0","34634.0","75.07073973552001",75.07074
0500000US23017,Oxford County,"45.0","57975.0","77.61966364812419",77.61966
0500000US23019,Penobscot County,"124.0","152148.0","81.49959250203749",81.49959
0500000US23021,Piscataquis County,"5.0","16785.0","29.78850163836759",29.78850
0500000US23023,Sagadahoc County,"34.0","35856.0","94.82373940205267",94.82374
0500000US23025,Somerset County,"31.0","50484.0","61.40559385151731",61.40559
0500000US23027,Waldo County,"59.0","39715.0","148.55847916404383",148.55848
0500000US23029,Washington County,"5.0","31379.0","15.934223525287614",15.93422
0500000US23031,York County,"572.0","207641.0","275.4754600488343",275.47546
0500000US24001,Allegany County,"216.0","70416.0","306.7484662576687",306.74847
0500000US24003,Anne Arundel County,"5471.0","579234.0","944.5232841994772",944.52328
0500000US24005,Baltimore County,"8675.0","827370.0","1048.5030880984323",1048.50309
0500000US24009,Calvert County,"445.0","92525.0","480.95109429883814",480.95109
0500000US24011,Caroline County,"334.0","33406.0","999.8203915464288",999.82039
0500000US24013,Carroll County,"1210.0","168447.0","718.326832772326",718.32683
0500000US24015,Cecil County,"526.0","102855.0","511.3995430460357",511.39954
0500000US24017,Charles County,"1502.0","163257.0","920.0218061093859",920.02181
0500000US24019,Dorchester County,"209.0","31929.0","654.5773434808481",654.57734
0500000US24021,Frederick County,"2586.0","259547.0","996.3513352109637",996.35134
0500000US24023,Garrett County,"22.0","29014.0","75.82546356931137",75.82546
0500000US24025,Harford County,"1262.0","255441.0","494.047549140506",494.04755
0500000US24027,Howard County,"2793.0","325690.0","857.5639411710523",857.56394
0500000US24029,Kent County,"204.0","19422.0","1050.355267222737",1050.35527
0500000US24031,Montgomery County,"15623.0","1050688.0","1486.9304684168849",1486.93047
0500000US24033,Prince George's County,"19598.0","909327.0","2155.2202892908713",2155.22029
0500000US24035,Queen Anne's County,"287.0","50381.0","569.6591969194736",569.65920
0500000US24037,St. Mary's County,"689.0","113510.0","606.9949784159986",606.99498
0500000US24039,Somerset County,"98.0","25616.0","382.5733916302311",382.57339
0500000US24041,Talbot County,"184.0","37181.0","494.8764153734434",494.87642
0500000US24043,Washington County,"720.0","151049.0","476.6665121914081",476.66651
0500000US24045,Wicomico County,"1130.0","103609.0","1090.6388441158585",1090.63884
0500000US24047,Worcester County,"316.0","52276.0","604.4838931823399",604.48389
0500000US24510,Baltimore City,"8367.0","593490.0","1409.7962897437194",1409.79629
0500000US25001,Barnstable County,"1574.0","212990.0","739.0018310718814",739.00183
0500000US25003,Berkshire County,"611.0","124944.0","489.0190805480856",489.01908
0500000US25005,Bristol County,"8442.0","565217.0","1493.5856494054497",1493.58565
0500000US25007,Dukes County,"59.0","17332.0","340.4108008308331",340.41080
0500000US25009,Essex County,"16452.0","789034.0","2085.0812512515304",2085.08125
0500000US25011,Franklin County,"384.0","70180.0","547.1644343117698",547.16443
0500000US25013,Hampden County,"6974.0","466372.0","1495.3727925347148",1495.37279
0500000US25015,Hampshire County,"1001.0","160830.0","622.3963190946963",622.39632
0500000US25017,Middlesex County,"24436.0","1611699.0","1516.1639983644588",1516.16400
0500000US25019,Nantucket County,"22.0","11399.0","192.9993859110448",192.99939
0500000US25021,Norfolk County,"9440.0","706775.0","1335.6442998125287",1335.64430
0500000US25023,Plymouth County,"8802.0","521202.0","1688.788607871804",1688.78861
0500000US25025,Suffolk County,"20272.0","803907.0","2521.6847222377714",2521.68472
0500000US25027,Worcester County,"12629.0","830622.0","1520.4268608344107",1520.42686
0500000US26001,Alcona County,"24.0","10405.0","230.65833733781835",230.65834
0500000US26003,Alger County,"4.0","9108.0","43.91743522178305",43.91744
0500000US26005,Allegan County,"371.0","118081.0","314.1911061051312",314.19111
0500000US26007,Alpena County,"123.0","28405.0","433.02235521915156",433.02236
0500000US26009,Antrim County,"24.0","23324.0","102.89830217801406",102.89830
0500000US26011,Arenac County,"38.0","14883.0","255.32486729825976",255.32487
0500000US26013,Baraga County,"5.0","8209.0","60.90875867949811",60.90876
0500000US26015,Barry County,"131.0","61550.0","212.83509341998374",212.83509
0500000US26017,Bay County,"427.0","103126.0","414.0565909663906",414.05659
0500000US26019,Benzie County,"14.0","17766.0","78.80220646178094",78.80221
0500000US26021,Berrien County,"1000.0","153401.0","651.8862328146492",651.88623
0500000US26023,Branch County,"267.0","43517.0","613.5533239883264",613.55332
0500000US26025,Calhoun County,"607.0","134159.0","452.4482144321291",452.44821
0500000US26027,Cass County,"186.0","51787.0","359.1634966304285",359.16350
0500000US26029,Charlevoix County,"31.0","26143.0","118.57858700225682",118.57859
0500000US26031,Cheboygan County,"28.0","25276.0","110.77702168064567",110.77702
0500000US26033,Chippewa County,"18.0","37349.0","48.19406142065383",48.19406
0500000US26035,Clare County,"32.0","30950.0","103.39256865912762",103.39257
0500000US26037,Clinton County,"290.0","79595.0","364.3444940008794",364.34449
0500000US26039,Crawford County,"82.0","14029.0","584.5035284054459",584.50353
0500000US26041,Delta County,"30.0","35784.0","83.83635144198524",83.83635
0500000US26043,Dickinson County,"17.0","25239.0","67.35607591425968",67.35608
0500000US26045,Eaton County,"357.0","110268.0","323.75666557840896",323.75667
0500000US26047,Emmet County,"39.0","33415.0","116.71405057608858",116.71405
0500000US26049,Genesee County,"2891.0","405813.0","712.3970892997514",712.39709
0500000US26051,Gladwin County,"27.0","25449.0","106.09454202522691",106.09454
0500000US26053,Gogebic County,"12.0","13975.0","85.86762075134168",85.86762
0500000US26055,Grand Traverse County,"91.0","93088.0","97.7569611550361",97.75696
0500000US26057,Gratiot County,"105.0","40711.0","257.9155510795608",257.91555
0500000US26059,Hillsdale County,"205.0","45605.0","449.51211489968205",449.51211
0500000US26061,Houghton County,"27.0","35684.0","75.66416321040242",75.66416
0500000US26063,Huron County,"76.0","30981.0","245.31164261967012",245.31164
0500000US26065,Ingham County,"1163.0","292406.0","397.7346566075936",397.73466
0500000US26067,Ionia County,"208.0","64697.0","321.4986784549516",321.49868
0500000US26069,Iosco County,"121.0","25127.0","481.55370716758864",481.55371
0500000US26071,Iron County,"7.0","11066.0","63.25682270016266",63.25682
0500000US26073,Isabella County,"158.0","69872.0","226.12777650561026",226.12778
0500000US26075,Jackson County,"547.0","158510.0","345.08863794082396",345.08864
0500000US26077,Kalamazoo County,"1216.0","265066.0","458.7536688975576",458.75367
0500000US26079,Kalkaska County,"42.0","18038.0","232.84177846767932",232.84178
0500000US26081,Kent County,"5785.0","656955.0","880.5778173543088",880.57782
0500000US26083,Keweenaw County,"1.0","2116.0","47.25897920604915",47.25898
0500000US26085,Lake County,"12.0","11853.0","101.24019235636548",101.24019
0500000US26087,Lapeer County,"318.0","87607.0","362.9846930039837",362.98469
0500000US26089,Leelanau County,"40.0","21761.0","183.81508202748034",183.81508
0500000US26091,Lenawee County,"275.0","98451.0","279.3267716935328",279.32677
0500000US26093,Livingston County,"612.0","191995.0","318.75830099742177",318.75830
0500000US26095,Luce County,"3.0","6229.0","48.16182372772516",48.16182
0500000US26097,Mackinac County,"9.0","10799.0","83.34105009723123",83.34105
0500000US26099,Macomb County,"7784.0","873972.0","890.6463822639627",890.64638
0500000US26101,Manistee County,"28.0","24558.0","114.01579933219318",114.01580
0500000US26103,Marquette County,"87.0","66699.0","130.43673818198172",130.43674
0500000US26105,Mason County,"74.0","29144.0","253.9116113093604",253.91161
0500000US26107,Mecosta County,"37.0","43453.0","85.14947184314086",85.14947
0500000US26109,Menominee County,"41.0","22780.0","179.98244073748904",179.98244
0500000US26111,Midland County,"182.0","83156.0","218.86574630814374",218.86575
0500000US26113,Missaukee County,"36.0","15118.0","238.12673634078584",238.12674
0500000US26115,Monroe County,"659.0","150500.0","437.87375415282395",437.87375
0500000US26117,Montcalm County,"125.0","63888.0","195.6548960681192",195.65490
0500000US26119,Montmorency County,"7.0","9328.0","75.04288164665523",75.04288
0500000US26121,Muskegon County,"914.0","173566.0","526.6008319601765",526.60083
0500000US26123,Newaygo County,"194.0","48980.0","396.08003266639446",396.08003
0500000US26125,Oakland County,"12642.0","1257584.0","1005.2608811816945",1005.26088
0500000US26127,Oceana County,"397.0","26467.0","1499.9811085502702",1499.98111
0500000US26129,Ogemaw County,"46.0","20997.0","219.07891603562416",219.07892
0500000US26131,Ontonagon County,"1.0","5720.0","17.482517482517483",17.48252
0500000US26133,Osceola County,"45.0","23460.0","191.81585677749362",191.81586
0500000US26135,Oscoda County,"23.0","8241.0","279.0923431622376",279.09234
0500000US26137,Otsego County,"125.0","24668.0","506.72936598021727",506.72937
0500000US26139,Ottawa County,"1274.0","291830.0","436.5555289038139",436.55553
0500000US26141,Presque Isle County,"13.0","12592.0","103.24015247776366",103.24015
0500000US26143,Roscommon County,"31.0","24019.0","129.06449061159915",129.06449
0500000US26145,Saginaw County,"1392.0","190539.0","730.5590981373891",730.55910
0500000US26147,St. Clair County,"606.0","159128.0","380.82549896938315",380.82550
0500000US26149,St. Joseph County,"381.0","60964.0","624.9589921921134",624.95899
0500000US26151,Sanilac County,"57.0","41170.0","138.45032790867137",138.45033
0500000US26153,Schoolcraft County,"7.0","8094.0","86.48381517173215",86.48382
0500000US26155,Shiawassee County,"284.0","68122.0","416.8990928040868",416.89909
0500000US26157,Tuscola County,"246.0","52245.0","470.85845535457935",470.85846
0500000US26159,Van Buren County,"270.0","75677.0","356.779470644978",356.77947
0500000US26161,Washtenaw County,"1909.0","367601.0","519.3130595400992",519.31306
0500000US26163,Wayne County,"23898.0","1749343.0","1366.112877806125",1366.11288
0500000US26165,Wexford County,"53.0","33631.0","157.59269721388006",157.59270
0500000US27001,Aitkin County,"15.0","15886.0","94.42276218053632",94.42276
0500000US27003,Anoka County,"2393.0","356921.0","670.4564875700785",670.45649
0500000US27005,Becker County,"62.0","34423.0","180.1121343287918",180.11213
0500000US27007,Beltrami County,"47.0","47188.0","99.60159362549801",99.60159
0500000US27009,Benton County,"236.0","40889.0","577.1723446403678",577.17234
0500000US27011,Big Stone County,"17.0","4991.0","340.6131035864556",340.61310
0500000US27013,Blue Earth County,"563.0","67653.0","832.1877817687315",832.18778
0500000US27015,Brown County,"44.0","25008.0","175.94369801663467",175.94370
0500000US27017,Carlton County,"90.0","35871.0","250.89905494689305",250.89905
0500000US27019,Carver County,"469.0","105089.0","446.2883841315456",446.28838
0500000US27021,Cass County,"19.0","29779.0","63.8033513549817",63.80335
0500000US27023,Chippewa County,"80.0","11800.0","677.9661016949152",677.96610
0500000US27025,Chisago County,"107.0","56579.0","189.11610314781103",189.11610
0500000US27027,Clay County,"612.0","64222.0","952.944473856311",952.94447
0500000US27029,Clearwater County,"12.0","8818.0","136.08528010886823",136.08528
0500000US27031,Cook County,"1.0","5463.0","18.304960644334617",18.30496
0500000US27033,Cottonwood County,"142.0","11196.0","1268.3101107538405",1268.31011
0500000US27035,Crow Wing County,"113.0","65055.0","173.69917761893782",173.69918
0500000US27037,Dakota County,"2655.0","429021.0","618.8508254840673",618.85083
0500000US27039,Dodge County,"96.0","20934.0","458.58412152479224",458.58412
0500000US27041,Douglas County,"70.0","38141.0","183.52953514590598",183.52954
0500000US27043,Faribault County,"61.0","13653.0","446.7882516663004",446.78825
0500000US27045,Fillmore County,"35.0","21067.0","166.1366117624721",166.13661
0500000US27047,Freeborn County,"312.0","30281.0","1030.3490637693603",1030.34906
0500000US27049,Goodhue County,"140.0","46340.0","302.11480362537765",302.11480
0500000US27051,Grant County,"25.0","5972.0","418.62022772940395",418.62023
0500000US27053,Hennepin County,"13328.0","1265843.0","1052.8951852638913",1052.89519
0500000US27055,Houston County,"32.0","18600.0","172.04301075268816",172.04301
0500000US27057,Hubbard County,"10.0","21491.0","46.531106044390675",46.53111
0500000US27059,Isanti County,"81.0","40596.0","199.5270469997044",199.52705
0500000US27061,Itasca County,"71.0","45130.0","157.32328827830713",157.32329
0500000US27063,Jackson County,"57.0","9846.0","578.9152955514929",578.91530
0500000US27065,Kanabec County,"17.0","16337.0","104.0582726326743",104.05827
0500000US27067,Kandiyohi County,"590.0","43199.0","1365.7723558415705",1365.77236
0500000US27069,Kittson County,"2.0","4298.0","46.53327128897162",46.53327
0500000US27071,Koochiching County,"21.0","12229.0","171.72295363480254",171.72295
0500000US27073,Lac Qui Parle County,"5.0","6623.0","75.49448890231014",75.49449
0500000US27075,Lake County,"6.0","10641.0","56.385678037778405",56.38568
0500000US27077,Lake of the Woods County,"0.0","3740.0","0",0.00000
0500000US27079,Le Sueur County,"125.0","28887.0","432.72060096237067",432.72060
0500000US27081,Lincoln County,"17.0","5639.0","301.4718921794645",301.47189
0500000US27083,Lyon County,"333.0","25474.0","1307.2151998115726",1307.21520
0500000US27085,McLeod County,"100.0","35893.0","278.60585629509933",278.60586
0500000US27087,Mahnomen County,"10.0","5527.0","180.92998009770218",180.92998
0500000US27089,Marshall County,"13.0","9336.0","139.2459297343616",139.24593
0500000US27091,Martin County,"175.0","19683.0","889.0921099425901",889.09211
0500000US27093,Meeker County,"62.0","23222.0","266.98820084402723",266.98820
0500000US27095,Mille Lacs County,"39.0","26277.0","148.41876926589794",148.41877
0500000US27097,Morrison County,"64.0","33386.0","191.69711855268676",191.69712
0500000US27099,Mower County,"982.0","40062.0","2451.2006390095353",2451.20064
0500000US27101,Murray County,"73.0","8194.0","890.8957773980961",890.89578
0500000US27103,Nicollet County,"203.0","34274.0","592.2856976133512",592.28570
0500000US27105,Nobles County,"1684.0","21629.0","7785.8430810485925",7785.84308
0500000US27107,Norman County,"21.0","6375.0","329.4117647058824",329.41176
0500000US27109,Olmsted County,"1259.0","158293.0","795.3605023595484",795.36050
0500000US27111,Otter Tail County,"111.0","58746.0","188.94903482790318",188.94903
0500000US27113,Pennington County,"53.0","14119.0","375.38069268361784",375.38069
0500000US27115,Pine County,"112.0","29579.0","378.6470130836066",378.64701
0500000US27117,Pipestone County,"69.0","9126.0","756.0815253122945",756.08153
0500000US27119,Polk County,"88.0","31364.0","280.57645708455556",280.57646
0500000US27121,Pope County,"13.0","11249.0","115.56582807360654",115.56583
